name,host,acc,start,end,eval,qstart,qend,strand,cit,lineage
EBLN-Orthobornavirus.174-PhaCin,Phascolarctos_cinereus,NW_018344047.1,269077,269637,2.60E-13,163,360,+,,EBLN172
EBLN-Carbovirus.175-PhaCin,Phascolarctos_cinereus,NW_018344101.1,1454570,1455637,2.48E-79,11,434,-,,EBLN173
EBLN-Cultervirus.176-SarHar,Sarcophilus_harrisii,NW_003816680.1,1511611,1512138,6.56E-18,157,341,+,,EBLN174
EBLN-Carbovirus.177-PhaCin,Phascolarctos_cinereus,NW_018343959.1,11153678,11154410,2.06E-39,157,431,+,,EBLN175
EBLN-Orthobornavirus.178-PhaCin,Phascolarctos_cinereus,NW_018344085.1,5568629,5569156,4.30E-02,172,348,+,,EBLN176
EBLN-Orthobornavirus.179-PelSin,Pelodiscus_sinensis,NW_005851934.1,52330,52737,1.03E-13,170,326,-,,EBLN177
EBLN-Orthobornavirus.180-CalAnn,Calypte_anna,NW_007620826.1,6059493,6059998,2.31E-18,208,391,+,,EBLN178
EBLN-Orthobornavirus.181-CalAnn,Calypte_anna,NW_007620278.1,320228,320563,1.00E-03,223,336,-,,EBLN179
EBLN-Orthobornavirus.182-PicPub,Picoides_pubescens,NW_009662923.1,2258786,2259187,1.36E-15,258,414,-,,EBLN180
EBLN-Orthobornavirus.183-ChaPel,Chaetura_pelagica,NW_009953489.1,3786844,3787331,3.59E-16,59,234,-,,EBLN181
EBLN-Orthobornavirus.184-PytBiv,Python_bivittatus,NW_006532805.1,315919,316840,9.49E-51,60,392,+,,EBLN182
EBLN-Orthobornavirus.185-CalAnn,Calypte_anna,NW_007654274.1,3967089,3967663,1.43E-14,57,259,+,,EBLN183
EBLP-Carbovirus.1-CebCap,Cebus_capucinus_imitator,NW_016107349.1,7933617,7933994,7.89E-07,52,189,+,,EBLP0
EBLP-Carbovirus.1-CerAty,Cercocebus_atys,NW_012001960.1,6677158,6677666,2.00E-03,1,218,+,,EBLP0
EBLP-Carbovirus.1-ChlSab,Chlorocebus_sabaeus,NC_023665.1,65772711,65773114,5.00E-02,52,223,+,,EBLP0
EBLP-Carbovirus.1-ChlSab,Chlorocebus_sabaeus,NW_006735274.1,64772711,64773114,5.10E-02,52,223,+,,EBLP0
EBLP-Carbovirus.1-GorGor,Gorilla_gorilla_gorilla,NC_018438.2,71961183,71961667,2.49E-05,52,223,+,,EBLP0
EBLP-Carbovirus.1-GorGor,Gorilla_gorilla_gorilla,NW_017493704.1,42871858,42872342,2.53E-05,52,223,+,,EBLP0
EBLP-Carbovirus.1-MacFas,Macaca_fascicularis,NC_022278.1,153040745,153041253,5.00E-03,1,218,+,,EBLP0
EBLP-Carbovirus.1-MacFas,Macaca_fascicularis,NW_005092973.1,88534700,88535208,5.00E-03,1,218,+,,EBLP0
EBLP-Carbovirus.1-MacMul,Macaca_mulatta,NC_027899.1,150253341,150253810,8.00E-03,52,218,+,,EBLP0
EBLP-Carbovirus.1-MacMul,Macaca_mulatta,NW_014805059.1,1203501,1203970,9.00E-03,52,218,+,,EBLP0
EBLP-Carbovirus.1-MacNem,Macaca_nemestrina,NW_012013355.1,15968322,15968830,1.30E-02,1,223,-,,EBLP0
EBLP-Carbovirus.1-ManLeu,Mandrillus_leucophaeus,NW_012101410.1,2628544,2629052,3.00E-03,1,218,+,,EBLP0
EBLP-Carbovirus.1-PanPan,Pan_paniscus,NC_027882.1,88093256,88093755,1.99E-04,26,220,+,,EBLP0
EBLP-Carbovirus.1-PanPan,Pan_paniscus,NW_014014222.1,4502235,4502734,2.15E-04,26,220,+,,EBLP0
EBLP-Carbovirus.1-PanTro,Pan_troglodytes,NC_036893.1,68942871,68943370,1.86E-04,26,220,+,,EBLP0
EBLP-Carbovirus.1-PanTro,Pan_troglodytes,NW_019932847.1,68942871,68943370,1.86E-04,26,220,+,,EBLP0
EBLP-Carbovirus.1-RhiBie,Rhinopithecus_bieti,NW_016825936.1,316349,316791,3.00E-03,1,197,-,,EBLP0
EBLP-Carbovirus.1-RhiRox,Rhinopithecus_roxellana,NW_010826848.1,63743,64185,1.90E-02,1,216,+,,EBLP0
EBLP-Carbovirus.1-SaiBol,Saimiri_boliviensis_boliviensis,NW_003943741.1,3607490,3607867,1.27E-05,52,189,-,,EBLP0
EBLP-Carbovirus.2-ChlSab,Chlorocebus_sabaeus,NC_023652.1,47706231,47706386,4.20E-02,89,180,-,,EBLP1
EBLP-Carbovirus.2-ChlSab,Chlorocebus_sabaeus,NW_006735254.1,12323169,12323324,4.20E-02,89,180,-,,EBLP1
EBLP-Carbovirus.2-PanTro,Pan_troglodytes,NC_036891.1,37584745,37584870,6.30E-02,125,177,+,,EBLP1
EBLP-Carbovirus.2-PanTro,Pan_troglodytes,NW_019932839.1,37584745,37584870,6.30E-02,125,177,+,,EBLP1
EBLP-Carbovirus.2-PilTep,Piliocolobus_tephrosceles,NW_020556041.1,15718236,15718391,6.40E-02,89,180,+,,EBLP1
EBLP-Carbovirus.2-RhiRox,Rhinopithecus_roxellana,NW_010816208.1,3298597,3298752,7.60E-02,89,180,+,,EBLP1
EBLP-Carbovirus.3-EptFus,Eptesicus_fuscus,NW_007370660.1,367698,368006,2.15E-05,102,220,-,,EBLP2
EBLP-Carbovirus.3-MyoBra,Myotis_brandtii,NW_005370133.1,1658842,1659306,3.60E-02,59,220,+,,EBLP2
EBLP-Carbovirus.3-MinNat,Miniopterus_natalensis,NW_015504514.1,14823820,14824065,3.00E-03,94,182,-,,EBLP2
EBLP-Carbovirus.4-DesRot,Desmodus_rotundus,NW_020090403.1,2545678,2545890,2.30E-02,107,188,+,,EBLP3
EBLP-Carbovirus.5-DesRot,Desmodus_rotundus,NW_020091805.1,20403916,20404309,5.00E-03,25,172,-,,EBLP4
EBLM-Orthobornavirus.1-ChlSab,Chlorocebus_sabaeus,NC_023661.1,87284463,87284588,1.70E-02,102,144,+,,EBLM0
EBLM-Orthobornavirus.1-ChlSab,Chlorocebus_sabaeus,NW_006735270.1,86284463,86284588,1.70E-02,102,144,+,,EBLM0
EBLM-Orthobornavirus.1-HomSap,Homo_sapiens,NC_000001.11,45504003,45504137,5.00E-02,99,144,-,,EBLM0
EBLM-Orthobornavirus.1-HomSap,Homo_sapiens,NG_013378.1,8820,8954,4.90E-02,99,144,-,,EBLM0
EBLM-Orthobornavirus.1-HomSap,Homo_sapiens,NT_032977.10,44918015,44918149,5.00E-02,99,144,-,,EBLM0
EBLM-Orthobornavirus.1-MacNem,Macaca_nemestrina,NW_012011688.1,25571437,25571562,1.70E-02,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-ManLeu,Mandrillus_leucophaeus,NW_012107252.1,5036619,5036744,2.20E-02,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-MicMur,Microcebus_murinus,NW_017963756.1,26332728,26333068,7.48E-13,1,126,+,,EBLM0
EBLM-Orthobornavirus.1-NomLeu,Nomascus_leucogenys,NC_019827.1,14781769,14781894,3.70E-02,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-NomLeu,Nomascus_leucogenys,NW_004087897.1,14780769,14780894,3.70E-02,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-PapAnu,Papio_anubis,NC_018152.2,43876891,43877016,7.00E-03,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-PapAnu,Papio_anubis,NW_018753272.1,197651,197776,7.00E-03,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-PilTep,Piliocolobus_tephrosceles,NW_020556079.1,9415858,9415983,5.60E-02,102,144,-,,EBLM0
EBLM-Orthobornavirus.1-PonAbe,Pongo_abelii,NC_036903.1,182176709,182176843,1.40E-02,99,144,+,,EBLM0
EBLM-Orthobornavirus.1-PonAbe,Pongo_abelii,NW_019937204.1,79514487,79514621,1.40E-02,99,144,+,,EBLM0
EBLM-Orthobornavirus.1-ProCoq,Propithecus_coquereli,NW_012148607.1,2189186,2189430,5.11E-04,24,114,+,,EBLM0
EBLM-Orthobornavirus.1-TheGel,Theropithecus_gelada,NW_020251504.1,73412438,73412563,1.40E-02,102,144,-,,EBLM0
EBLM-Cultervirus.2-MyoBra,Myotis_brandtii,NW_005358369.1,702333,702611,5.78E-10,1,134,-,,EBLM1
EBLM-Cultervirus.2-MyoBra,Myotis_brandtii,NW_005358369.1,709477,709833,4.02E-18,7,136,-,,EBLM1
EBLM-Cultervirus.2-MyoDav,Myotis_davidii,NW_006293003.1,1660084,1660433,3.96E-09,1,123,+,,EBLM1
EBLM-Cultervirus.2-MyoDav,Myotis_davidii,NW_006293003.1,1666619,1666891,1.23E-09,1,104,+,,EBLM1
EBLM-Cultervirus.2-MyoLuc,Myotis_lucifugus,NW_005871615.1,111067,111438,1.37E-18,1,136,-,,EBLM1
EBLM-Cultervirus.3-EptFus,Eptesicus_fuscus,NW_007370765.1,2730481,2730846,6.58E-13,1,136,-,,EBLM2
EBLM-Cultervirus.3-MyoBra,Myotis_brandtii,NW_005370908.1,1488394,1488570,6.09E-04,21,85,+,,EBLM2
EBLM-Cultervirus.3-MyoDav,Myotis_davidii,NW_006295824.1,1335667,1335864,9.66E-05,3,85,+,,EBLM2
EBLM-Cultervirus.3-MyoLuc,Myotis_lucifugus,NW_005871049.1,34250820,34251017,1.05E-06,11,99,-,,EBLM2
EBLM-Cultervirus.4-MyoBra,Myotis_brandtii,NW_005363247.1,2352864,2353262,1.85E-13,1,140,-,,EBLM3
EBLM-Cultervirus.4-MyoDav,Myotis_davidii,NW_006299705.1,12171588,12171986,5.44E-15,1,140,-,,EBLM3
EBLM-Cultervirus.4-MyoLuc,Myotis_lucifugus,NW_005871048.1,29495568,29495921,5.00E-03,2,136,+,,EBLM3
EBLM-Cultervirus.5-MyoBra,Myotis_brandtii,NW_005370552.1,1872102,1872479,2.74E-15,2,137,+,,EBLM4
EBLM-Cultervirus.5-MyoDav,Myotis_davidii,NW_006282272.1,937418,937795,1.02E-14,2,137,-,,EBLM4
EBLM-Cultervirus.5-MyoLuc,Myotis_lucifugus,NW_005871124.1,1749610,1749984,3.18E-13,1,137,+,,EBLM4
EBLM-Cultervirus.6-EptFus,Eptesicus_fuscus,NW_007370662.1,5601243,5601590,8.60E-17,11,135,+,,EBLM5
EBLM-Cultervirus.6-MyoDav,Myotis_davidii,NW_006296221.1,1779567,1779814,3.10E-07,4,97,-,,EBLM5
EBLM-Cultervirus.7-SusScr,Sus_scrofa,NC_010452.4,25661847,25662062,2.66E-04,13,91,+,,EBLM6
EBLM-Cultervirus.7-SusScr,Sus_scrofa,NW_018084690.1,635283,635498,2.66E-04,13,91,+,,EBLM6
EBLM-Orthobornavirus.8-CasCan,Castor_canadensis,NW_017871107.1,80233,80487,9.00E-03,3,123,+,,EBLM7
EBLM-Orthobornavirus.9-CasCan,Castor_canadensis,NW_017869653.1,153115,153306,1.69E-10,78,143,+,,EBLM8
EBLM-Cultervirus.10-MyoBra,Myotis_brandtii,NW_005358369.1,734956,735312,9.53E-18,1,136,-,,EBLM9
EBLM-Cultervirus.11-MyoDav,Myotis_davidii,NW_006299715.1,1248,1614,8.00E-03,1,136,-,,EBLM10
EBLM-Cultervirus.12-MyoLuc,Myotis_lucifugus,NW_005871615.1,125713,126093,8.88E-16,1,136,-,,EBLM11
EBLM-Cultervirus.13-EptFus,Eptesicus_fuscus,NW_007370681.1,1665577,1665855,4.58E-11,15,127,-,,EBLM12
EBLM-Cultervirus.14-MyoDav,Myotis_davidii,NW_006284436.1,1750408,1750569,4.61E-04,1,70,-,,EBLM13
EBLM-Orthobornavirus.15-DesRot,Desmodus_rotundus,NW_020093767.1,16082281,16082559,2.82E-17,52,144,+,,EBLM14
EBLM-Cultervirus.16-EptFus,Eptesicus_fuscus,NW_007370655.1,8632329,8632589,2.44E-06,39,128,+,,EBLM15
EBLM-Cultervirus.17-OryLat,Oryzias_latipes,NW_019716248.1,23405202,23405570,2.21E-15,5,141,-,,EBLM16
EBLG-Carbovirus.4-CamBac,Camelus_bactrianus,NW_011511566.1,605288,605452,3.00E-03,482,536,-,,EBLG3
EBLG-Carbovirus.4-CamDro,Camelus_dromedarius,NW_011591367.1,549535,549699,3.00E-03,482,536,-,,EBLG3
EBLG-Carbovirus.4-CamFer,Camelus_ferus,NW_006210514.1,500597,500761,3.00E-03,482,536,+,,EBLG3
EBLG-Carbovirus.4-VicPac,Vicugna_pacos,NW_005882905.1,1179396,1179542,8.00E-03,482,530,+,,EBLG3
EBLG-Cultervirus.5-ChiLan,Chinchilla_lanigera,NW_004955405.1,39450058,39450729,1.20E-15,138,401,+,,EBLG4
EBLG-Cultervirus.5-FukDam,Fukomys_damarensis,NW_011045070.1,1202524,1202974,1.50E-02,335,534,-,,EBLG4
EBLG-Cultervirus.5-HetGla,Heterocephalus_glaber,NW_004624750.1,3883751,3884738,9.46E-14,138,534,-,,EBLG4
EBLG-Cultervirus.6-OtoGar,Otolemur_garnettii,NW_003852415.1,14323390,14323868,1.64E-17,67,224,+,,EBLG5
EBLG-Cultervirus.6-OtoGar,Otolemur_garnettii,NW_003852415.1,14325434,14325742,5.02E-06,333,437,+,,EBLG5
EBLG-Carbovirus.7-MonDom,Monodelphis_domestica,NC_008803.1,448851651,448853074,1.51E-30,36,548,+,,EBLG6
EBLG-Carbovirus.7-MonDom,Monodelphis_domestica,NW_001581905.1,1293439,1294862,1.78E-30,36,548,+,,EBLG6
EBLG-Cultervirus.8-TakRub,Takifugu_rubripes,NC_018904.1,1547229,1548768,1.53E-10,80,446,+,,EBLG7
EBLG-Cultervirus.8-TakRub,Takifugu_rubripes,NW_004071085.1,371888,373427,1.52E-10,80,446,-,,EBLG7
EBLG-Carbovirus.9-CarSyr,Carlito_syrichta,NW_007249757.1,47428,48772,3.32E-37,52,552,+,,EBLG8
EBLG-Cultervirus.10-OtoGar,Otolemur_garnettii,NW_003852411.1,19344769,19345255,3.35E-06,122,517,-,,EBLG9
EBLG-Cultervirus.11-CarSyr,Carlito_syrichta,NW_007091685.1,10674,11932,5.36E-38,84,529,+,,EBLG10
EBLG-Cultervirus.12-OtoGar,Otolemur_garnettii,NW_003852405.1,15089947,15091327,3.93E-44,62,541,-,,EBLG11
EBLG-Carbovirus.13-CarSyr,Carlito_syrichta,NW_007027960.1,164,622,3.22E-14,394,552,-,,EBLG12
EBLG-Cultervirus.14-OtoGar,Otolemur_garnettii,NW_003852462.1,6818375,6818951,4.49E-10,140,357,+,,EBLG13
EBLG-Cultervirus.15-CasCan,Castor_canadensis,NW_017879912.1,1246,1915,2.49E-15,326,555,+,,EBLG14
EBLG-Cultervirus.16-CasCan,Castor_canadensis,NW_017872221.1,98859,99348,5.48E-05,364,538,+,,EBLG15
EBLG-Cultervirus.17-DipOrd,Dipodomys_ordii,NW_012267336.1,4287922,4288188,6.50E-02,393,545,-,,EBLG16
EBLG-Cultervirus.18-CasCan,Castor_canadensis,NW_017869892.1,235972,237218,5.07E-33,70,533,+,,EBLG17
EBLG-Cultervirus.19-CavPor,Cavia_porcellus,NT_176398.1,19055749,19056337,1.79E-04,254,477,+,,EBLG18
EBLG-Cultervirus.20-EptFus,Eptesicus_fuscus,NW_007370654.1,28800288,28801395,2.54E-69,57,438,-,,EBLG19
EBLG-Cultervirus.21-EptFus,Eptesicus_fuscus,NW_007370697.1,9023097,9023708,3.59E-24,243,545,-,,EBLG20
EBLG-Cultervirus.22-EriEur,Erinaceus_europaeus,NW_006804914.1,141734,142594,1.62E-27,60,391,-,,EBLG21
EBLG-Cultervirus.23-SorAra,Sorex_araneus,NW_004545863.1,34395182,34396509,3.32E-49,60,535,+,,EBLG22
EBLG-Cultervirus.24-SorAra,Sorex_araneus,NW_004545993.1,893790,894883,1.81E-20,143,554,+,,EBLG23
EBLG-Cultervirus.25-PhaCin,Phascolarctos_cinereus,NW_018343997.1,6047477,6048759,7.98E-26,68,527,-,,EBLG24
EBLG-Cultervirus.26-PhaCin,Phascolarctos_cinereus,NW_018343975.1,11369357,11370300,1.66E-16,189,532,+,,EBLG25
EBLG-Cultervirus.27-PhaCin,Phascolarctos_cinereus,NW_018344281.1,163195,164469,4.74E-34,61,554,-,,EBLG26
EBLG-Cultervirus.28-SarHar,Sarcophilus_harrisii,NW_003823510.1,3886723,3887858,9.22E-09,91,546,+,,EBLG27
EBLL-Cultervirus.1-MerUng,Meriones_unguiculatus,NW_018660495.1,18811,18921,1.00E-02,736,772,+,,EBLL0
EBLL-Cultervirus.1-MerUng,Meriones_unguiculatus,NW_018660495.1,198309,198419,1.00E-02,736,772,-,,EBLL0
EBLL-Cultervirus.1-MusCar,Mus_caroli,NW_018388431.1,27584381,27586803,8.75E-68,360,1175,+,,EBLL0
EBLL-Cultervirus.1-MusMus,Mus_musculus,NC_000085.6,30534088,30536399,1.81E-87,360,1138,+,mmEBLL-1,EBLL0
EBLL-Cultervirus.1-MusMus,Mus_musculus,NT_039687.8,23720473,23722784,1.82E-87,360,1138,+,,EBLL0
EBLL-Cultervirus.1-MusPah,Mus_pahari,NW_018391575.1,142110736,142113622,4.33E-92,186,1170,+,,EBLL0
EBLL-Cultervirus.1-RatNor,Rattus_norvegicus,AC_000069.1,225508275,225511718,7.58E-125,196,1400,+,,EBLL0
EBLL-Cultervirus.1-RatNor,Rattus_norvegicus,NC_005100.4,248883901,248887344,7.57E-125,196,1400,+,,EBLL0
EBLL-Cultervirus.1-RatNor,Rattus_norvegicus,NC_005100.4,248941994,248945437,7.57E-125,196,1400,+,,EBLL0
EBLL-Cultervirus.1-RatNor,Rattus_norvegicus,NW_001084774.1,41980360,41983803,7.70E-125,196,1400,+,,EBLL0
EBLL-Cultervirus.1-RatNor,Rattus_norvegicus,NW_007905675.1,4344046,4347489,7.82E-125,196,1400,+,,EBLL0
EBLL-Cultervirus.1-RatNor,Rattus_norvegicus,NW_007905675.1,4402139,4405582,7.82E-125,196,1400,+,,EBLL0
EBLL-Carbovirus.2-DesRot,Desmodus_rotundus,NW_020093872.1,16121963,16125431,7.36E-83,36,1250,-,,EBLL1
EBLL-Carbovirus.2-EptFus,Eptesicus_fuscus,NW_007370696.1,3053563,3055086,2.42E-29,33,558,+,,EBLL1
EBLL-Carbovirus.2-MinNat,Miniopterus_natalensis,NW_015504215.1,8699537,8703098,0.00E+00,25,1271,+,,EBLL1
EBLL-Carbovirus.2-MyoBra,Myotis_brandtii,NW_005357453.1,520480,521829,2.42E-25,33,543,+,,EBLL1
EBLL-Carbovirus.2-MyoDav,Myotis_davidii,NW_006282669.1,19740,20856,2.07E-19,38,541,+,,EBLL1
EBLL-Carbovirus.2-MyoLuc,Myotis_lucifugus,NW_005871064.1,567691,568855,1.20E-21,33,543,-,,EBLL1
EBLL-Carbovirus.2-MyoBra,Myotis_brandtii,NW_005230046.1,3,215,9.54E-07,58,128,+,,EBLL1
EBLL-Cultervirus.3-MyoBra,Myotis_brandtii,NW_005359516.1,2400931,2403207,0.00E+00,352,1173,+,,EBLL2
EBLL-Cultervirus.3-MyoBra,Myotis_brandtii,NW_005359516.1,2406554,2408324,2.19E-88,841,1616,+,myEBLL-2,EBLL2
EBLL-Cultervirus.3-MyoDav,Myotis_davidii,NW_006299593.1,2399199,2402665,1.68E-46,352,1514,+,,EBLL2
EBLL-Cultervirus.3-MyoLuc,Myotis_lucifugus,NW_005871156.1,331853,334090,0.00E+00,352,1102,+,,EBLL2
EBLL-Cultervirus.3-MyoLuc,Myotis_lucifugus,NW_005871156.1,337561,339358,1.32E-87,837,1616,+,,EBLL2
EBLL-Cultervirus.4-MonDom,Monodelphis_domestica,NC_008806.1,82456262,82456579,5.85E-08,540,642,+,,EBLL3
EBLL-Cultervirus.4-MonDom,Monodelphis_domestica,NW_001581978.1,5608552,5608869,5.85E-08,540,642,+,,EBLL3
EBLL-Orthobornavirus.4-PhaCin,Phascolarctos_cinereus,NW_018344082.1,1317736,1318390,3.00E-03,733,970,+,,EBLL3
EBLL-Cultervirus.4-PhaCin,Phascolarctos_cinereus,NW_018344082.1,1320433,1320787,1.30E-12,539,654,+,,EBLL3
EBLL-Orthobornavirus.4-SarHar,Sarcophilus_harrisii,NW_003823514.1,999658,999946,2.09E-06,539,633,+,,EBLL3
EBLL-Cultervirus.5-CavPor,Cavia_porcellus,NT_176395.1,23357565,23360415,8.94E-11,44,1329,+,,EBLL4
EBLL-Cultervirus.5-ChiLan,Chinchilla_lanigera,NW_004955447.1,17871871,17874051,1.57E-29,708,1190,-,,EBLL4
EBLL-Cultervirus.5-FukDam,Fukomys_damarensis,NW_011045796.1,3001013,3002513,8.39E-25,761,1217,+,,EBLL4
EBLL-Cultervirus.5-HetGla,Heterocephalus_glaber,NW_004624761.1,16900070,16901570,2.45E-28,668,1329,-,,EBLL4
EBLL-Cultervirus.6-EptFus,Eptesicus_fuscus,NW_007370681.1,1660596,1665141,3.32E-83,292,1544,-,,EBLL5
EBLL-Cultervirus.6-MyoBra,Myotis_brandtii,NW_005357076.1,1087870,1090050,1.22E-76,173,1331,-,myEBLL-4,EBLL5
EBLL-Cultervirus.6-MyoDav,Myotis_davidii,NW_006284436.1,1746345,1749833,2.99E-79,300,1330,-,,EBLL5
EBLL-Cultervirus.6-MyoLuc,Myotis_lucifugus,NW_005871117.1,355049,357123,1.40E-58,670,1548,-,,EBLL5
EBLL-Cultervirus.7-MyoBra,Myotis_brandtii,NW_005367354.1,2606623,2607335,7.74E-07,946,1650,-,,EBLL6
EBLL-Cultervirus.7-MyoDav,Myotis_davidii,NW_006293779.1,6474297,6476788,5.92E-92,107,1651,-,myEBLL-6,EBLL6
EBLL-Cultervirus.7-MyoLuc,Myotis_lucifugus,NW_005871142.1,93155,93472,6.00E-03,1525,1650,-,,EBLL6
EBLL-Cultervirus.7-MyoLuc,Myotis_lucifugus,NW_005876981.1,6541,7252,2.24E-08,1038,1650,+,,EBLL6
EBLL-Cultervirus.8-EptFus,Eptesicus_fuscus,NW_007370662.1,5601894,5603043,3.13E-23,801,1705,+,myEBLL-7,EBLL7
EBLL-Cultervirus.8-MyoBra,Myotis_brandtii,NW_005369915.1,2785354,2786910,4.32E-59,1094,1674,-,,EBLL7
EBLL-Cultervirus.8-MyoDav,Myotis_davidii,NW_006296221.1,1776856,1779156,6.86E-83,110,1541,-,,EBLL7
EBLL-Cultervirus.8-MyoLuc,Myotis_lucifugus,NW_005871160.1,1616175,1617493,8.25E-65,944,1542,-,,EBLL7
EBLL-Cultervirus.9-MyoBra,Myotis_brandtii,NW_005361955.1,1891062,1893681,4.86E-62,945,1796,+,,EBLL8
EBLL-Cultervirus.9-MyoDav,Myotis_davidii,NW_006286675.1,5883807,5885772,4.32E-25,752,1685,-,,EBLL8
EBLL-Cultervirus.9-MyoLuc,Myotis_lucifugus,NW_005871056.1,12348946,12351030,1.60E-80,945,1585,+,myEBLL-1,EBLL8
EBLL-Cultervirus.10-EptFus,Eptesicus_fuscus,NW_007370765.1,2729387,2730268,3.12E-26,153,462,-,,EBLL9
EBLL-Cultervirus.10-MyoBra,Myotis_brandtii,NW_005370908.1,1501223,1501804,1.26E-18,244,462,+,,EBLL9
EBLL-Cultervirus.10-MyoLuc,Myotis_lucifugus,NW_005871049.1,34243866,34244441,4.82E-18,244,462,-,,EBLL9
EBLL-Cultervirus.11-OryLat,Oryzias_latipes,NC_019861.2,35883892,35885242,1.11E-98,428,939,-,,EBLL10
EBLL-Cultervirus.11-OryLat,Oryzias_latipes,NC_019876.2,23467408,23469243,4.29E-48,566,930,+,,EBLL10
EBLL-Cultervirus.11-OryLat,Oryzias_latipes,NW_019716248.1,23467408,23469243,4.29E-48,566,930,+,,EBLL10
EBLL-Cultervirus.12-HetGla,Heterocephalus_glaber,NW_004624747.1,18598131,18600481,9.80E-61,551,1460,-,,EBLL11
EBLL-Cultervirus.12-HetGla,Heterocephalus_glaber,NW_004624747.1,18619768,18621088,1.10E-08,585,1652,-,,EBLL11
EBLL-Carbovirus.13-CasCan,Castor_canadensis,NW_017880618.1,34,195,2.77E-04,937,991,+,,EBLL12
EBLL-Carbovirus.13-CasCan,Castor_canadensis,NW_017880618.1,4908,5700,3.01E-06,1297,1584,+,,EBLL12
EBLL-Carbovirus.14-DipOrd,Dipodomys_ordii,NW_012267350.1,2174647,2175861,2.95E-04,244,558,+,,EBLL13
EBLL-Carbovirus.14-DipOrd,Dipodomys_ordii,NW_012267350.1,2179199,2180020,6.17E-08,623,911,+,,EBLL13
EBLL-Cultervirus.15-MyoDav,Myotis_davidii,NW_006299705.1,12171370,12171585,4.80E-02,36,114,-,,EBLL14
EBLL-Cultervirus.15-MyoLuc,Myotis_lucifugus,NW_005871048.1,29495936,29496073,1.90E-02,36,84,+,,EBLL14
EBLL-Carbovirus.16-PhaCin,Phascolarctos_cinereus,NW_018343984.1,2416702,2418941,4.60E-34,196,956,-,,EBLL15
EBLL-Carbovirus.16-SarHar,Sarcophilus_harrisii,NW_003838758.1,1817190,1819054,6.22E-53,318,958,+,,EBLL15
EBLL-Orthobornavirus.17-PhaCin,Phascolarctos_cinereus,NW_018343979.1,6847865,6848675,2.50E-20,493,767,+,,EBLL16
EBLL-Orthobornavirus.17-SarHar,Sarcophilus_harrisii,NW_003838957.1,2211834,2212117,2.92E-06,519,611,+,,EBLL16
EBLL-Orthobornavirus.18-PhaCin,Phascolarctos_cinereus,NW_018344069.1,2345183,2346706,1.28E-90,617,1119,+,,EBLL17
EBLL-Orthobornavirus.18-SarHar,Sarcophilus_harrisii,NW_003839017.1,960017,961142,1.10E-10,726,1122,+,,EBLL17
EBLL-Cultervirus.19-MonDom,Monodelphis_domestica,NC_008806.1,184035254,184038159,0.00E+00,619,1614,-,,EBLL18
EBLL-Cultervirus.19-MonDom,Monodelphis_domestica,NW_001581981.1,28828817,28831722,0.00E+00,619,1614,-,,EBLL18
EBLL-Cultervirus.20-OryLat,Oryzias_latipes,NC_019868.2,23565524,23566013,1.38E-08,1085,1255,+,,EBLL19
EBLL-Cultervirus.20-OryLat,Oryzias_latipes,NW_019716240.1,23565524,23566013,1.38E-08,1085,1255,+,,EBLL19
EBLL-Cultervirus.21-TakRub,Takifugu_rubripes,NC_018904.1,1548860,1550288,2.69E-99,419,949,+,,EBLL20
EBLL-Cultervirus.21-TakRub,Takifugu_rubripes,NW_004071085.1,370368,371796,2.79E-99,419,949,-,,EBLL20
EBLL-Orthobornavirus.22-CasCan,Castor_canadensis,NW_017871107.1,80802,81089,5.00E-03,47,147,+,,EBLL21
EBLL-Orthobornavirus.23-NanGal,Nannospalax_galili,NW_008355644.1,182670,183169,1.10E-14,1104,1277,+,,EBLL22
EBLL-Cultervirus.24-ChiLan,Chinchilla_lanigera,NW_004955514.1,5701204,5702508,1.31E-06,675,1226,+,,EBLL23
EBLL-Cultervirus.25-ChiLan,Chinchilla_lanigera,NW_004955549.1,2516809,2518677,5.13E-20,528,1228,+,,EBLL24
EBLL-Orthobornavirus.26-HetGla,Heterocephalus_glaber,NW_004624755.1,20944777,20945382,1.53E-06,706,923,+,,EBLL25
EBLL-Cultervirus.27-FukDam,Fukomys_damarensis,NW_011045288.1,328935,329692,1.69E-13,839,1191,+,,EBLL26
EBLL-Orthobornavirus.28-DesRot,Desmodus_rotundus,NW_020093767.1,16082661,16083036,6.44E-04,27,148,+,,EBLL27
EBLL-Cultervirus.29-EptFus,Eptesicus_fuscus,NW_007370655.1,8632629,8637785,0.00E+00,35,1788,+,eEBLL-1,EBLL28
EBLL-Cultervirus.30-EptFus,Eptesicus_fuscus,NW_007370699.1,5892168,5894014,2.73E-96,1077,1718,+,eEBLL-2,EBLL29
EBLL-Cultervirus.31-MyoDav,Myotis_davidii,NW_006285786.1,22802,23650,1.55E-27,101,457,+,,EBLL30
EBLL-Carbovirus.32-MyoBra,Myotis_brandtii,NW_005364993.1,5,394,1.18E-26,38,167,-,,EBLL31
